train_true_label,train_pred_label,train_x,train_y,train_z,train_datatime_idx,test_true_label,test_pred_label,test_x,test_y,test_z,test_datatime_idx,add_true_label,add_pred_label,add_x,add_y,add_z,add_datatime_idx
1,1,-0.11432949,-2.889965,-2.5107117,488,4,4,0.9127151,2.2927516,1.0217592,387,,,,,,
3,3,-3.0789669,2.401047,-1.6344403,945,4,4,1.4984412,1.8706566,0.8817047,388,,,,,,
4,4,1.587064,1.7241092,0.40714902,1296,4,4,1.0314094,2.2266989,0.98756844,389,,,,,,
1,1,2.0182264,-3.3073037,-1.8040293,429,4,4,0.6189277,1.8326004,0.51570535,390,,,,,,
0,0,3.0493653,-0.6849988,0.4902511,286,4,4,0.7604032,1.4520948,1.0353453,391,,,,,,
0,0,3.1765728,0.8896729,1.3994067,54,4,4,1.2537796,2.713902,0.8958195,392,,,,,,
0,0,2.3628917,0.3153932,0.8189919,260,4,4,0.94671524,1.6510184,0.7591028,393,,,,,,
0,0,2.8783314,-0.01441483,1.092175,100,4,4,-0.03059733,2.068233,0.5704442,394,,,,,,
4,4,2.0943775,1.1746944,1.5203102,1424,4,4,1.272865,1.5438035,0.7408105,395,,,,,,
3,3,-3.8819149,1.8950604,-1.1511416,1136,4,4,1.06744,2.2633371,0.9687407,396,,,,,,
3,3,-4.323479,2.5033262,-1.4848981,1166,4,4,1.6587116,1.6244588,0.88649845,397,,,,,,
4,4,1.7368441,2.3755872,1.0831352,1382,4,4,1.1212862,2.2715445,0.9303205,398,,,,,,
2,2,0.2650008,-2.4699292,1.8834771,709,4,4,0.83772385,1.7695631,0.51645815,399,,,,,,
1,1,0.77652586,-2.6201766,-2.6720061,523,4,4,0.89638436,1.3980937,1.0357482,400,,,,,,
2,2,-0.25208816,-2.9519305,1.6536955,680,4,4,1.4118776,2.7223418,0.8873874,401,,,,,,
2,2,0.25478518,-3.1786501,1.9915905,694,4,4,1.1323638,1.6282527,0.7089,402,,,,,,
4,4,2.6735857,1.4967062,1.1822491,1288,4,4,0.31505853,1.8773615,0.57838774,403,,,,,,
0,0,2.2662663,-0.2564124,0.8445119,280,4,4,1.361405,1.254168,0.7163509,404,,,,,,
0,0,1.8032811,0.3367058,1.0356456,233,,,,,,,,,,,,
4,4,2.239046,1.5110623,1.3446407,1366,,,,,,,,,,,,
0,0,2.310238,-1.5543026,0.4509995,63,,,,,,,,,,,,
3,3,-4.036021,2.3691733,-1.2572049,1208,,,,,,,,,,,,
3,3,-4.9490385,2.1140075,-1.7362369,1035,,,,,,,,,,,,
3,3,-3.6407053,2.9079735,-0.7006375,1187,,,,,,,,,,,,
4,4,2.116398,1.7647588,1.1799409,1322,,,,,,,,,,,,
4,4,2.0078535,0.5936265,2.0461538,1493,,,,,,,,,,,,
3,3,-3.5936532,3.0742652,-0.74680305,1183,,,,,,,,,,,,
2,2,1.2919743,-2.824018,2.1469176,879,,,,,,,,,,,,
0,0,2.8489437,-1.2320015,0.24714957,108,,,,,,,,,,,,
1,1,1.3812652,-3.282352,-1.6412985,324,,,,,,,,,,,,
2,2,-0.151976,-2.925416,1.6908569,839,,,,,,,,,,,,
0,0,1.9365137,-0.39488178,-1.2522436,284,,,,,,,,,,,,
3,3,-3.6147788,2.621248,-1.8087292,1113,,,,,,,,,,,,
2,2,0.50585026,-2.8986268,0.89178574,894,,,,,,,,,,,,
0,0,2.7795255,0.37201792,-0.14604028,304,,,,,,,,,,,,
1,1,0.089636475,-2.8286486,-1.6510887,548,,,,,,,,,,,,
1,1,0.7644757,-2.8706694,-2.5708916,566,,,,,,,,,,,,
2,2,-0.24135359,-3.0089571,1.4462873,861,,,,,,,,,,,,
3,3,-4.6149154,2.1869497,-0.17364198,1120,,,,,,,,,,,,
3,3,-3.731216,1.7532635,-1.4797362,1210,,,,,,,,,,,,
1,1,-0.23287788,-2.8458483,-1.56256,310,,,,,,,,,,,,
3,3,-4.2960544,2.6601746,-1.7689446,1036,,,,,,,,,,,,
3,3,-2.400549,1.3816451,-2.0410724,991,,,,,,,,,,,,
3,3,-3.0811229,2.638908,-1.6402994,1004,,,,,,,,,,,,
4,4,2.0459175,2.1657324,0.9918381,1243,,,,,,,,,,,,
3,3,-4.1551547,3.0466433,-0.4539388,1083,,,,,,,,,,,,
0,0,2.510593,-0.09308922,-0.5412321,2,,,,,,,,,,,,
3,3,-4.2757735,3.2415004,-1.426101,1046,,,,,,,,,,,,
0,0,2.8406205,-1.0318455,-0.2841339,193,,,,,,,,,,,,
0,0,2.4808896,-0.46604583,0.2787776,143,,,,,,,,,,,,
3,3,-3.3505354,2.5868406,-1.604813,1095,,,,,,,,,,,,
0,0,2.9441898,0.2382698,1.6323051,203,,,,,,,,,,,,
3,3,-2.099739,3.2461967,-0.7029697,983,,,,,,,,,,,,
3,3,-4.2554226,3.233162,-1.6796331,975,,,,,,,,,,,,
4,4,1.8912793,1.5981264,1.1575861,1494,,,,,,,,,,,,
2,2,-0.47270584,-3.002925,1.3894001,856,,,,,,,,,,,,
3,3,-4.655189,2.8536363,-1.4349444,1100,,,,,,,,,,,,
3,3,-4.6354523,1.8127084,-2.3997488,921,,,,,,,,,,,,
3,3,-4.758433,2.8288624,-1.1858716,1215,,,,,,,,,,,,
4,4,1.6784863,1.6212869,1.1971893,1384,,,,,,,,,,,,
4,4,0.31797683,2.4352515,1.7368894,1318,,,,,,,,,,,,
3,3,-4.6906285,1.7155815,-2.2079926,1161,,,,,,,,,,,,
2,2,0.8809314,-2.766752,1.6209828,912,,,,,,,,,,,,
2,2,0.31927645,-2.802733,2.7155836,810,,,,,,,,,,,,
4,4,1.8294824,0.97066253,0.96143585,1291,,,,,,,,,,,,
0,0,2.476899,0.732103,-0.07614741,97,,,,,,,,,,,,
0,0,2.1162436,-0.4145844,0.6912228,110,,,,,,,,,,,,
0,0,2.094541,-0.108762465,0.123907074,226,,,,,,,,,,,,
0,0,1.8060967,0.48179194,-0.9099141,272,,,,,,,,,,,,
3,3,-4.1342463,2.6088426,-0.48296404,1013,,,,,,,,,,,,
0,0,2.6084628,-1.0656226,-0.04318364,176,,,,,,,,,,,,
1,1,0.38417578,-2.7500043,-0.7614087,332,,,,,,,,,,,,
2,2,0.27509573,-3.0009143,2.6668956,623,,,,,,,,,,,,
1,1,0.31842947,-3.4650836,-1.33348,539,,,,,,,,,,,,
3,3,-4.9464884,2.7101326,-1.5351073,1134,,,,,,,,,,,,
0,0,2.9516418,0.26136962,-0.2915529,303,,,,,,,,,,,,
4,4,1.8680933,1.5716981,1.3794854,1350,,,,,,,,,,,,
0,0,2.3840346,0.28168395,1.379075,33,,,,,,,,,,,,
2,2,0.46138173,-2.71305,1.1183478,727,,,,,,,,,,,,
0,0,3.2372327,-0.45923623,-0.76803017,236,,,,,,,,,,,,
3,3,-3.7293353,2.7637763,-1.3645108,1201,,,,,,,,,,,,
2,2,-0.2412946,-2.651512,1.5595591,789,,,,,,,,,,,,
0,0,2.5240166,0.3319419,-0.036481977,295,,,,,,,,,,,,
1,1,0.33950892,-2.9387937,-1.3416486,422,,,,,,,,,,,,
2,2,0.51408035,-2.8828332,1.4940109,820,,,,,,,,,,,,
3,3,-3.593885,2.2482858,-0.32587183,1014,,,,,,,,,,,,
4,4,1.9066229,1.4599254,1.3172522,1320,,,,,,,,,,,,
1,1,0.23308915,-3.527703,-0.7307966,338,,,,,,,,,,,,
3,3,-4.0284176,1.426805,-2.8132763,1125,,,,,,,,,,,,
3,3,-2.8527083,3.0660043,-1.3396965,1207,,,,,,,,,,,,
4,4,1.3462175,2.3870199,1.6337605,1368,,,,,,,,,,,,
3,3,-3.9987288,2.381426,-2.322178,1034,,,,,,,,,,,,
0,0,2.5931008,-0.15333351,0.7392968,133,,,,,,,,,,,,
4,4,0.8723973,1.7374916,1.5901154,1233,,,,,,,,,,,,
2,2,0.03695961,-2.8704598,1.7143538,772,,,,,,,,,,,,
1,1,1.100637,-3.48942,-0.7147118,373,,,,,,,,,,,,
0,0,2.1810715,-0.4594734,0.7655828,5,,,,,,,,,,,,
0,0,2.0426826,-0.1814659,-0.1887039,204,,,,,,,,,,,,
4,4,1.0324292,1.9508002,0.33408493,1498,,,,,,,,,,,,
4,4,1.0115753,2.0713701,1.5912358,1229,,,,,,,,,,,,
4,4,1.368639,1.8109845,1.6548595,1278,,,,,,,,,,,,
0,0,2.7615647,0.16207,0.67640465,48,,,,,,,,,,,,
4,4,2.6524975,2.5550375,1.0368943,1519,,,,,,,,,,,,
2,2,0.2154167,-2.7847483,0.8350706,843,,,,,,,,,,,,
4,4,2.025363,1.1375866,1.9473732,1249,,,,,,,,,,,,
0,0,2.827997,-0.15239465,0.80087984,288,,,,,,,,,,,,
4,4,1.3012316,2.5548036,1.4893291,1471,,,,,,,,,,,,
3,3,-3.0411446,2.4271896,-1.0414375,1110,,,,,,,,,,,,
4,4,3.036593,1.7175962,0.38451028,1481,,,,,,,,,,,,
1,1,0.520475,-3.008931,-1.6067798,602,,,,,,,,,,,,
1,1,0.95931274,-3.1468904,-2.247704,323,,,,,,,,,,,,
2,2,-0.090064496,-2.7097988,1.5972518,729,,,,,,,,,,,,
0,0,2.7703552,0.9528452,0.6787338,190,,,,,,,,,,,,
1,1,0.06184727,-2.7756932,-1.004612,308,,,,,,,,,,,,
3,3,-5.1399946,2.4032953,-1.1917593,1138,,,,,,,,,,,,
4,4,1.384091,1.8806231,1.5920836,1456,,,,,,,,,,,,
4,4,2.3317833,1.7465079,1.5099292,1325,,,,,,,,,,,,
4,4,1.6294844,1.8378069,1.3372524,1369,,,,,,,,,,,,
4,4,1.9321502,2.4075875,1.877008,1262,,,,,,,,,,,,
2,2,-0.7771571,-3.0760128,2.245041,792,,,,,,,,,,,,
2,2,0.69973195,-2.5473824,2.2387772,804,,,,,,,,,,,,
3,3,-4.6648936,2.8267045,-1.0290815,1185,,,,,,,,,,,,
0,0,2.571653,0.4563533,0.32089585,224,,,,,,,,,,,,
4,4,2.7602048,1.9289312,2.0030189,1411,,,,,,,,,,,,
3,3,-1.9769742,2.799907,-1.2939229,1043,,,,,,,,,,,,
3,3,-2.877347,3.196128,-0.9831588,1049,,,,,,,,,,,,
3,3,-5.4974995,3.453318,-1.238065,1170,,,,,,,,,,,,
1,1,1.7910628,-2.6516194,-1.1637385,461,,,,,,,,,,,,
2,2,1.3749529,-2.0829608,2.004095,863,,,,,,,,,,,,
4,4,1.3267218,1.5076543,0.99518645,1257,,,,,,,,,,,,
1,1,0.33159292,-2.0877185,-1.813126,555,,,,,,,,,,,,
4,4,1.1014724,2.4389133,1.0847309,1502,,,,,,,,,,,,
1,1,0.7830148,-3.0906954,-0.6952002,610,,,,,,,,,,,,
0,0,2.428942,-0.934541,-1.4802668,209,,,,,,,,,,,,
1,1,1.1157391,-2.9854727,-1.1432928,372,,,,,,,,,,,,
4,4,2.3718247,1.560023,0.9455251,1495,,,,,,,,,,,,
2,2,0.6645837,-2.5551398,1.3432412,848,,,,,,,,,,,,
3,3,-3.7520561,2.8487673,-1.3502461,1137,,,,,,,,,,,,
1,1,0.17241892,-2.4261394,-0.86795884,350,,,,,,,,,,,,
1,1,1.3968401,-3.0284612,-0.98856777,440,,,,,,,,,,,,
1,1,-0.27330014,-2.5792117,-1.6895092,414,,,,,,,,,,,,
1,1,0.3640443,-2.2518582,-1.2749895,520,,,,,,,,,,,,
1,1,0.6781766,-2.8351884,-1.4831276,389,,,,,,,,,,,,
2,2,0.8944415,-2.839967,1.6726878,897,,,,,,,,,,,,
2,2,-0.08600423,-1.4603927,1.7749761,866,,,,,,,,,,,,
3,3,-5.1987023,3.7158763,-1.2745444,1114,,,,,,,,,,,,
3,3,-4.873826,3.2106404,-1.3095717,1051,,,,,,,,,,,,
3,3,-2.6831093,3.168963,-1.1627191,1006,,,,,,,,,,,,
4,4,1.9092606,2.1909,1.0493271,1418,,,,,,,,,,,,
4,4,1.142785,2.711838,1.7865794,1272,,,,,,,,,,,,
4,4,1.3113992,1.8778926,1.0792508,1447,,,,,,,,,,,,
1,1,-0.24818465,-2.277502,-1.1287534,312,,,,,,,,,,,,
0,0,3.0100608,-0.09827179,-0.6401255,182,,,,,,,,,,,,
0,0,2.8901856,-0.51206005,-0.119556695,275,,,,,,,,,,,,
2,2,-0.3566466,-1.3454798,1.7607212,834,,,,,,,,,,,,
0,0,3.1228535,1.0359832,0.06629264,302,,,,,,,,,,,,
3,3,-4.8881345,3.945078,-1.2694657,1149,,,,,,,,,,,,
2,2,0.68519795,-2.2622523,1.9973232,648,,,,,,,,,,,,
4,4,1.9534923,2.264892,1.4086529,1388,,,,,,,,,,,,
3,3,-3.6499426,3.0457435,-1.3420379,1104,,,,,,,,,,,,
0,0,2.6475043,0.5082994,-0.22504239,45,,,,,,,,,,,,
4,4,2.0162392,3.100438,1.1905259,1406,,,,,,,,,,,,
2,2,0.29108265,-1.9425503,1.5201157,643,,,,,,,,,,,,
1,1,0.9224229,-2.5673518,-1.469346,363,,,,,,,,,,,,
2,2,0.01700037,-2.0327115,1.5899292,806,,,,,,,,,,,,
0,0,2.768775,-0.027849153,0.70633674,57,,,,,,,,,,,,
4,4,0.9176421,2.1500156,1.382566,1308,,,,,,,,,,,,
2,2,-0.45801646,-2.4127522,1.905503,907,,,,,,,,,,,,
2,2,0.35033038,-2.6370325,1.8110783,695,,,,,,,,,,,,
2,2,1.1503339,-2.5340245,1.0041124,756,,,,,,,,,,,,
3,3,-4.587492,2.869308,-1.3285873,1179,,,,,,,,,,,,
4,4,1.4149127,2.3080242,0.70809793,1274,,,,,,,,,,,,
1,1,0.5741288,-2.0099888,-3.179712,494,,,,,,,,,,,,
3,3,-2.8240306,3.2869182,-1.7292613,1133,,,,,,,,,,,,
3,3,-4.587554,2.5663855,-2.1193674,1163,,,,,,,,,,,,
2,2,-0.05838251,-2.5326483,2.4400747,736,,,,,,,,,,,,
3,3,-4.948676,2.4626539,-1.1257665,1204,,,,,,,,,,,,
4,4,1.2340608,1.7163105,1.0333232,1359,,,,,,,,,,,,
0,0,2.027394,-0.70881546,0.16470653,208,,,,,,,,,,,,
2,2,0.23231877,-2.2547576,2.0614047,723,,,,,,,,,,,,
3,3,-5.1530004,2.4911656,-1.4985402,1022,,,,,,,,,,,,
1,1,-0.08255744,-1.8965998,-1.242569,342,,,,,,,,,,,,
3,3,-3.6734984,2.1577103,-2.3052087,1089,,,,,,,,,,,,
4,4,1.6233215,2.2332714,0.7678297,1226,,,,,,,,,,,,
4,4,1.2641923,2.3991098,1.271873,1430,,,,,,,,,,,,
1,1,0.68036276,-2.1345906,-2.5499454,552,,,,,,,,,,,,
1,1,0.94468004,-2.554652,-0.6567381,439,,,,,,,,,,,,
4,4,2.0297334,2.970694,1.4908435,1485,,,,,,,,,,,,
3,3,-4.4007964,2.4479475,-2.1136262,956,,,,,,,,,,,,
0,0,2.45287,0.5381658,-0.808136,223,,,,,,,,,,,,
4,4,1.0789979,2.4808438,0.63332057,1373,,,,,,,,,,,,
2,2,-0.61249423,-3.2899716,1.053952,882,,,,,,,,,,,,
1,1,-0.008952498,-1.9161444,-1.5402285,524,,,,,,,,,,,,
4,4,1.5640389,2.5812328,0.2122457,1441,,,,,,,,,,,,
1,1,0.2585534,-2.9819252,0.2023158,367,,,,,,,,,,,,
4,4,0.9029561,1.7228245,1.7801886,1276,,,,,,,,,,,,
2,2,1.3513635,-2.3057003,2.8035133,842,,,,,,,,,,,,
0,0,2.5485444,-0.56392205,-0.45697403,278,,,,,,,,,,,,
1,1,0.58240765,-1.8570435,-2.4940226,600,,,,,,,,,,,,
1,1,0.41249222,-2.8876197,-1.268344,399,,,,,,,,,,,,
3,3,-1.6464572,3.0199,-1.0880324,1145,,,,,,,,,,,,
1,1,1.4435713,-2.163884,-0.53690785,339,,,,,,,,,,,,
0,0,3.03733,0.41317397,0.29990822,80,,,,,,,,,,,,
2,2,0.8695855,-2.636973,2.650828,900,,,,,,,,,,,,
1,1,0.8892342,-2.9061682,-1.473315,357,,,,,,,,,,,,
0,0,2.1272547,0.4788631,-0.050614223,196,,,,,,,,,,,,
2,2,-0.06481301,-1.8951603,2.4086075,815,,,,,,,,,,,,
3,3,-4.582704,2.7690833,-1.141887,946,,,,,,,,,,,,
1,1,0.1980345,-2.2698934,-1.3875315,452,,,,,,,,,,,,
1,1,1.1250656,-2.2617917,-1.8179506,322,,,,,,,,,,,,
4,4,1.8134452,0.8727956,0.68846,1458,,,,,,,,,,,,
1,1,0.9330954,-1.9359308,-2.310828,450,,,,,,,,,,,,
4,4,0.90615445,1.5839416,1.0090606,1306,,,,,,,,,,,,
4,4,2.1812932,2.3055513,1.4160506,1297,,,,,,,,,,,,
2,2,-0.8633523,-1.7999411,1.0075948,746,,,,,,,,,,,,
0,0,2.8509407,0.07420559,0.95219827,232,,,,,,,,,,,,
4,4,1.4736556,2.130532,0.49092197,1446,,,,,,,,,,,,
2,2,0.28260288,-1.9014937,1.7488745,665,,,,,,,,,,,,
0,0,2.3848403,0.12109281,-0.58424693,81,,,,,,,,,,,,
2,2,0.25572407,-2.8639362,2.3369231,793,,,,,,,,,,,,
4,4,0.4681909,1.4832807,0.035876393,1348,,,,,,,,,,,,
4,4,1.2772952,2.3407059,2.2403195,1380,,,,,,,,,,,,
1,1,0.3503877,-2.5892446,-1.4334205,603,,,,,,,,,,,,
1,1,-1.1419683,-1.7115481,-2.0932736,477,,,,,,,,,,,,
4,4,1.4069536,2.1391358,0.7557837,1528,,,,,,,,,,,,
4,4,1.2654815,3.028378,1.0561064,1234,,,,,,,,,,,,
0,0,2.7640302,0.4608879,1.2467394,305,,,,,,,,,,,,
0,0,3.4921281,-0.18999122,-0.5915761,12,,,,,,,,,,,,
3,3,-4.430942,3.0964367,-0.9768895,1206,,,,,,,,,,,,
4,4,2.0505478,1.3976084,1.565232,1283,,,,,,,,,,,,
4,4,1.0568507,1.9570527,2.3857338,1271,,,,,,,,,,,,
3,3,-4.697433,3.6169403,-1.2469671,1116,,,,,,,,,,,,
2,2,0.27278715,-1.9033818,1.1935322,781,,,,,,,,,,,,
2,2,0.4176244,-2.4218059,1.3656433,691,,,,,,,,,,,,
2,2,-0.5338189,-2.7102125,2.0904026,647,,,,,,,,,,,,
0,0,2.7675307,0.0220474,0.08109906,4,,,,,,,,,,,,
3,3,-5.120673,3.4956632,-1.7050122,1009,,,,,,,,,,,,
4,4,1.2480783,2.8444302,1.0419178,1377,,,,,,,,,,,,
2,2,0.8811316,-2.3429158,2.1187756,743,,,,,,,,,,,,
0,0,2.9105237,-0.19961634,-0.21051864,103,,,,,,,,,,,,
4,4,0.6894881,2.3889227,1.2400236,1333,,,,,,,,,,,,
4,4,0.6119244,1.5144913,0.16361207,1328,,,,,,,,,,,,
1,1,0.43607143,-2.6519713,-1.2538892,306,,,,,,,,,,,,
3,3,-4.7505474,2.9923248,-1.7508897,1039,,,,,,,,,,,,
4,4,0.9540394,2.1045642,1.0344356,1293,,,,,,,,,,,,
3,3,-4.471274,3.2196422,-0.41934407,1118,,,,,,,,,,,,
4,4,0.95391417,1.8212731,1.1180427,1260,,,,,,,,,,,,
0,0,2.4565501,-0.48000425,-0.47321168,93,,,,,,,,,,,,
1,1,0.14183795,-2.2232864,-2.5403233,489,,,,,,,,,,,,
3,3,-3.9772964,3.1447537,-1.7921771,1164,,,,,,,,,,,,
4,4,2.363501,1.4981774,2.0010803,1489,,,,,,,,,,,,
0,0,2.3757038,1.2457557,1.0525527,32,,,,,,,,,,,,
1,1,1.7989473,-2.821256,-0.5032258,543,,,,,,,,,,,,
4,4,0.15899104,2.3387873,-0.5225467,1295,,,,,,,,,,,,
4,4,1.990333,2.512108,-0.009362459,1304,,,,,,,,,,,,
0,0,1.9466057,0.12797284,-1.0244653,44,,,,,,,,,,,,
4,4,0.98562443,2.8411334,1.1615735,1303,,,,,,,,,,,,
0,0,2.4681838,-0.033202816,1.2131953,186,,,,,,,,,,,,
4,4,1.794634,1.9546486,0.53650564,1433,,,,,,,,,,,,
1,1,0.0830777,-2.7055783,-2.0780594,558,,,,,,,,,,,,
3,3,-3.8868203,3.0905607,-0.88390416,948,,,,,,,,,,,,
4,4,1.3181629,1.6498659,0.80977607,1512,,,,,,,,,,,,
0,0,2.7102697,0.30317494,-0.39822638,26,,,,,,,,,,,,
3,3,-3.7536209,2.8407044,-2.351743,1093,,,,,,,,,,,,
0,0,2.268545,-0.13566998,-0.13825157,215,,,,,,,,,,,,
0,0,2.4954538,0.32846236,-0.06625399,281,,,,,,,,,,,,
3,3,-3.2806096,2.4988415,-1.7046072,1107,,,,,,,,,,,,
4,4,1.3377713,3.176949,1.1327615,1269,,,,,,,,,,,,
3,3,-5.129977,3.8641844,-1.3783128,1079,,,,,,,,,,,,
1,1,0.48224136,-2.1729822,-2.7622085,596,,,,,,,,,,,,
1,1,1.2183186,-2.5456233,-1.0931603,509,,,,,,,,,,,,
0,0,1.7706425,0.72295725,-0.5523027,214,,,,,,,,,,,,
2,2,0.76366913,-2.3416197,1.4024255,790,,,,,,,,,,,,
3,3,-5.0377827,2.7844152,-1.21802,1075,,,,,,,,,,,,
3,3,-6.3814206,3.3238158,-1.8250455,1033,,,,,,,,,,,,
1,1,1.2942388,-2.470296,-1.6578269,427,,,,,,,,,,,,
2,2,0.7932067,-2.6268415,1.3711767,621,,,,,,,,,,,,
1,1,-0.18958354,-2.7872238,-1.4932994,465,,,,,,,,,,,,
3,3,-5.503399,2.2387745,-1.8915077,927,,,,,,,,,,,,
4,4,2.0470524,1.3280585,0.9423915,1357,,,,,,,,,,,,
3,3,-4.154492,2.8101752,-1.7604846,938,,,,,,,,,,,,
2,2,0.36820287,-2.2612152,0.6446567,819,,,,,,,,,,,,
0,0,1.7273436,0.257942,0.32787815,28,,,,,,,,,,,,
3,3,-5.8875284,3.2850716,-1.0971123,1045,,,,,,,,,,,,
0,0,2.1188397,-0.5794226,0.9427582,211,,,,,,,,,,,,
1,1,0.9066388,-2.3414207,-1.6103102,463,,,,,,,,,,,,
0,0,2.851671,-0.07900965,0.5880639,64,,,,,,,,,,,,
0,0,2.601572,-0.15374336,-0.6751866,98,,,,,,,,,,,,
1,1,0.18938138,-2.6013534,-0.12624931,401,,,,,,,,,,,,
4,4,1.3705757,3.010413,0.8745406,1469,,,,,,,,,,,,
4,4,1.7384748,2.04459,1.1836246,1450,,,,,,,,,,,,
0,0,3.0747094,-0.109272495,0.96810186,164,,,,,,,,,,,,
2,2,-0.30399072,-2.5626264,0.83764607,858,,,,,,,,,,,,
2,2,-0.14493209,-1.739525,1.9845974,739,,,,,,,,,,,,
0,0,2.610979,-0.40926248,-0.85353017,243,,,,,,,,,,,,
2,2,-1.0711313,-2.702665,1.9410028,786,,,,,,,,,,,,
3,3,-3.7163212,3.5634072,-1.6869507,1112,,,,,,,,,,,,
4,4,2.3545482,2.9908943,1.7542096,1376,,,,,,,,,,,,
1,1,-0.915015,-2.172993,-1.457426,409,,,,,,,,,,,,
0,0,2.666679,-0.04924354,-0.3337214,42,,,,,,,,,,,,
3,3,-5.277141,3.3167725,-1.3197187,944,,,,,,,,,,,,
3,3,-4.1240177,2.312798,-2.3086624,1058,,,,,,,,,,,,
3,3,-0.8707497,3.6675172,-0.3322,1147,,,,,,,,,,,,
4,4,1.5983355,2.5055447,2.2992315,1375,,,,,,,,,,,,
1,1,0.64015347,-2.8356848,-2.118959,348,,,,,,,,,,,,
3,3,-4.2207284,3.7366219,-1.546669,1008,,,,,,,,,,,,
4,4,2.0904644,2.8412101,2.308309,1250,,,,,,,,,,,,
0,0,1.4616027,0.08301818,-0.9610047,282,,,,,,,,,,,,
0,0,2.3755665,-0.6261174,-0.38245127,109,,,,,,,,,,,,
2,2,-0.40427625,-2.4512086,1.1290202,862,,,,,,,,,,,,
1,1,-0.38473755,-1.9543747,-2.854844,557,,,,,,,,,,,,
4,4,1.2716703,2.525589,0.9568368,1414,,,,,,,,,,,,
1,1,1.4456809,-2.9155447,-0.9433644,495,,,,,,,,,,,,
4,4,0.8648293,2.5907884,0.25667417,1395,,,,,,,,,,,,
4,4,0.8202032,2.2880456,1.9332993,1417,,,,,,,,,,,,
1,1,1.0413374,-2.6025934,-1.7972652,390,,,,,,,,,,,,
2,2,0.704358,-2.0532432,2.4408019,626,,,,,,,,,,,,
1,1,1.0235227,-2.7140727,-1.0527974,404,,,,,,,,,,,,
2,2,-0.79210365,-2.3714156,1.0809582,783,,,,,,,,,,,,
1,1,-0.9285575,-2.7669144,-1.2805564,341,,,,,,,,,,,,
2,2,0.16196471,-2.4060242,1.6502739,860,,,,,,,,,,,,
1,1,0.46122313,-2.8818808,-2.2168522,526,,,,,,,,,,,,
4,4,1.5761044,1.3962926,0.5943363,1324,,,,,,,,,,,,
4,4,1.6050402,2.4590163,1.2646201,1251,,,,,,,,,,,,
0,0,2.49831,-0.041091263,-0.89439493,270,,,,,,,,,,,,
4,4,0.6397346,2.1361518,1.399904,1300,,,,,,,,,,,,
0,0,1.9040179,0.6590344,0.19799627,19,,,,,,,,,,,,
1,1,1.5513995,-2.4855917,-1.1598182,541,,,,,,,,,,,,
3,3,-4.5994887,3.277453,-1.1903874,1174,,,,,,,,,,,,
2,2,-0.002122581,-2.4410055,1.6682792,881,,,,,,,,,,,,
0,0,2.3248482,0.58247644,-0.6763605,187,,,,,,,,,,,,
4,4,1.3809417,0.95837694,1.2873646,1323,,,,,,,,,,,,
1,1,0.5182048,-2.7131786,-1.8410721,459,,,,,,,,,,,,
4,4,1.978863,2.4818943,0.80342567,1477,,,,,,,,,,,,
1,1,-0.017772675,-1.915302,-1.8965575,478,,,,,,,,,,,,
1,1,0.86691064,-2.569777,-2.7940946,561,,,,,,,,,,,,
0,0,2.6560693,0.17912945,1.6049504,25,,,,,,,,,,,,
2,2,-0.14846438,-2.403964,1.0874646,864,,,,,,,,,,,,
4,4,1.1985567,2.0191996,-0.42196584,1259,,,,,,,,,,,,
1,1,0.81158876,-3.0027204,-1.0670167,405,,,,,,,,,,,,
0,0,2.520693,0.102681756,0.944287,86,,,,,,,,,,,,
1,1,-0.8429743,-1.8889005,-1.3471335,377,,,,,,,,,,,,
4,4,1.0100707,1.4941554,0.86612046,1289,,,,,,,,,,,,
4,4,1.2464051,1.9442759,0.7593797,1504,,,,,,,,,,,,
2,2,0.49389297,-2.216625,0.8709161,720,,,,,,,,,,,,
4,4,1.937228,0.9023428,0.92673504,1459,,,,,,,,,,,,
1,1,1.0117452,-2.3421278,-1.4951131,351,,,,,,,,,,,,
4,4,0.9859458,1.6364461,2.0767348,1511,,,,,,,,,,,,
3,3,-6.6121716,2.8576984,-1.7787642,935,,,,,,,,,,,,
0,0,2.7067003,0.38095582,-0.41411728,225,,,,,,,,,,,,
4,4,2.2266793,2.2583625,1.2327166,1444,,,,,,,,,,,,
3,3,-2.9464874,3.0566943,-1.366244,967,,,,,,,,,,,,
3,3,-5.704589,3.564316,-1.2559984,982,,,,,,,,,,,,
2,2,0.3854293,-2.3574624,0.78473264,838,,,,,,,,,,,,
2,2,-0.25282764,-2.4142835,1.2270372,716,,,,,,,,,,,,
0,0,2.5433974,0.15694463,1.1041629,61,,,,,,,,,,,,
3,3,-4.464431,3.385726,-1.2458175,1005,,,,,,,,,,,,
3,3,-4.2579346,2.8642223,-1.4711676,1176,,,,,,,,,,,,
4,4,0.7301307,1.0279784,0.44192687,1499,,,,,,,,,,,,
4,4,1.6060138,2.2821887,1.91627,1280,,,,,,,,,,,,
1,1,-0.18448639,-2.144671,-1.5827278,443,,,,,,,,,,,,
2,2,-0.62734354,-2.13671,1.5090606,644,,,,,,,,,,,,
4,4,1.8762264,2.4714057,0.9381266,1416,,,,,,,,,,,,
2,2,0.25043643,-2.9006348,1.5915897,681,,,,,,,,,,,,
